Dbg: 18939664 - 3856 | 560 496 132019-02-25T16:05:24;
Connected: COM2019-02-25T16:05:27;
Sending: p714.790337353882019-02-25T16:13:09;
Sending: p772.920764624482019-02-25T16:13:10;
Sending: p701.075825292502019-02-25T16:13:11;
Sending: p708.385683042752019-02-25T16:13:12;
Sending: p723.932077277622019-02-25T16:13:13;
Sending: p748.370059136532019-02-25T16:13:14;
Sending: p721.908180929752019-02-25T16:13:15;
Sending: p776.621857282432019-02-25T16:13:16;
Sending: p784.495781935522019-02-25T16:13:17;
Sending: p730.50777535822019-02-25T16:13:18;
Sending: p685.432156607732019-02-25T16:13:19;
Sending: p743.021662049672019-02-25T16:13:20;
Sending: p733.120387415522019-02-25T16:13:22;
Sending: p723.378971742222019-02-25T16:13:23;
Sending: p712.075367752812019-02-25T16:13:24;
Sending: p710.542535467582019-02-25T16:13:25;
Sending: p692.632240760222019-02-25T16:13:26;
Sending: p719.708711374802019-02-25T16:13:27;
Sending: p716.243537413522019-02-25T16:13:28;
Sending: p715.697214655102019-02-25T16:13:29;
Sending: p723.932077277622019-02-25T16:13:30;
Sending: p697.894517591652019-02-25T16:13:31;
Sending: p737.438029669382019-02-25T16:13:32;
Sending: p719.709052050572019-02-25T16:13:33;
Sending: p719.343151548052019-02-25T16:13:34;
Sending: p740.744875814152019-02-25T16:13:35;
Sending: p717.609520958832019-02-25T16:13:36;
Sending: p733.026165764092019-02-25T16:13:37;
Sending: p718.065211475712019-02-25T16:13:38;
Sending: p731.438932175162019-02-25T16:13:39;
Sending: p776.119665132642019-02-25T16:13:40;
Sending: p760.475575816772019-02-25T16:13:41;
Sending: p743.593067481002019-02-25T16:13:42;
Sending: p786.020988062602019-02-25T16:13:43;
Sending: p784.800571359602019-02-25T16:13:44;
Sending: p749.32861871272019-02-25T16:13:46;
Sending: p752.797030185092019-02-25T16:13:47;
Sending: p779.840921519152019-02-25T16:13:48;
Sending: p704.095595238412019-02-25T16:13:49;
Sending: p742.45149302202019-02-25T16:13:50;
Sending: p756.08948747772019-02-25T16:13:51;
Sending: p720.899064946642019-02-25T16:13:52;
Sending: p753.570279895752019-02-25T16:13:53;
Sending: p693.155970027312019-02-25T16:13:54;
Sending: p770.034272899452019-02-25T16:13:55;
Sending: p755.215931630842019-02-25T16:13:56;
Sending: p780.14276870092019-02-25T16:13:57;
Sending: p707.220523962552019-02-25T16:13:58;
Sending: p676.621163588232019-02-25T16:13:59;
Sending: v802019-02-25T16:14:00;
Valve PWM: 8002019-02-25T16:14:00;
Sending: p761.453402427382019-02-25T16:14:00;
Sending: p692.718894471052019-02-25T16:14:01;
Sending: p728.740904396972019-02-25T16:14:02;
Sending: p734.43216752642019-02-25T16:14:03;
Sending: p706.236770231212019-02-25T16:14:04;
Sending: p689.237552765362019-02-25T16:14:05;
Sending: p751.445630969222019-02-25T16:14:06;
Sending: p775.318521528772019-02-25T16:14:07;
Sending: p736.121466202612019-02-25T16:14:09;
Sending: p787.244838184542019-02-25T16:14:10;
Sending: p705.075563894202019-02-25T16:14:11;
Sending: p694.117169287332019-02-25T16:14:12;
Sending: p686.986281328982019-02-25T16:14:13;
Sending: p715.971160110802019-02-25T16:14:14;
Sending: p706.683208059532019-02-25T16:14:15;
Sending: p705.879498901522019-02-25T16:14:16;
Sending: p763.317933543462019-02-25T16:14:17;
Sending: p736.87358747522019-02-25T16:14:18;
Sending: p727.070780524192019-02-25T16:14:19;
Sending: p709.284048134472019-02-25T16:14:20;
Sending: p734.899997208722019-02-25T16:14:21;
Sending: p757.353561596142019-02-25T16:14:22;
Sending: p754.635076741562019-02-25T16:14:23;
Sending: p729.949254457492019-02-25T16:14:24;
Sending: p693.243359619202019-02-25T16:14:25;
Sending: p733.214450162019-02-25T16:14:26;
Sending: p737.720709784082019-02-25T16:14:27;
Sending: p731.906350642762019-02-25T16:14:28;
Sending: p710.452998073362019-02-25T16:14:29;
Sending: p645.685090807302019-02-25T16:14:30;
Sending: p645.764823905542019-02-25T16:14:32;
Sending: p635.598037382122019-02-25T16:14:33;
Sending: p633.00799156932019-02-25T16:14:34;
Sending: p648.982860265702019-02-25T16:14:35;
Sending: p614.100188979042019-02-25T16:14:36;
Sending: p634.812063642972019-02-25T16:14:37;
Sending: p625.083850450462019-02-25T16:14:38;
Sending: p607.503703151302019-02-25T16:14:39;
Sending: p604.754455046392019-02-25T16:14:40;
Sending: p610.416023340002019-02-25T16:14:41;
Sending: p572.436111345532019-02-25T16:14:42;
Sending: p598.717924035152019-02-25T16:14:43;
Sending: p589.151545839562019-02-25T16:14:44;
Sending: p606.759158211742019-02-25T16:14:45;
Sending: p565.693709997092019-02-25T16:14:46;
Sending: p568.708749719402019-02-25T16:14:47;
Sending: p578.294295225962019-02-25T16:14:48;
Sending: p556.828637582882019-02-25T16:14:49;
Sending: p556.1588974502019-02-25T16:14:50;
Sending: p587.073824290882019-02-25T16:14:51;
Sending: p567.953671794202019-02-25T16:14:52;
Sending: p555.489870725062019-02-25T16:14:53;
Sending: p537.347344048962019-02-25T16:14:55;
Sending: p552.957575780282019-02-25T16:14:56;
Sending: p533.576556086082019-02-25T16:14:57;
Sending: p541.79840101852019-02-25T16:14:58;
Sending: p549.514535031912019-02-25T16:14:59;
Sending: p547.408819546872019-02-25T16:15:00;
Sending: p544.203503988462019-02-25T16:15:01;
Sending: p508.179143923752019-02-25T16:15:02;
Sending: p534.596155352522019-02-25T16:15:03;
Sending: p529.017401716412019-02-25T16:15:04;
Sending: p536.833998334492019-02-25T16:15:05;
Sending: p539.535176651922019-02-25T16:15:06;
Sending: p540.891117153952019-02-25T16:15:07;
Sending: p525.192025157592019-02-25T16:15:08;
Sending: p527.759670281822019-02-25T16:15:09;
