175;650;65;692.2;162.34;2019-02-25T16:08:55
176;650;65;692.2;182.21;2019-02-25T16:08:56
177;650;65;703.47;162.34;2019-02-25T16:08:57
178;650;65;705.7;162.34;2019-02-25T16:08:58
179;650;65;679.52;182.21;2019-02-25T16:08:59
180;650;65;706.69;162.34;2019-02-25T16:09:00
181;650;65;693.6;182.21;2019-02-25T16:09:01
182;650;65;706.06;162.34;2019-02-25T16:09:02
183;650;65;687.94;162.34;2019-02-25T16:09:03
184;650;65;658.51;182.21;2019-02-25T16:09:04
185;650;65;688.46;162.34;2019-02-25T16:09:05
186;650;65;713.43;182.21;2019-02-25T16:09:06
187;650;65;734.34;162.34;2019-02-25T16:09:07
188;650;65;729.02;162.34;2019-02-25T16:09:08
189;650;65;684.66;182.21;2019-02-25T16:09:09
190;650;65;666.78;162.34;2019-02-25T16:09:10
191;650;65;710.55;182.21;2019-02-25T16:09:11
192;650;65;678.66;162.34;2019-02-25T16:09:12
193;650;65;666.78;162.34;2019-02-25T16:09:13
194;650;65;633.87;182.21;2019-02-25T16:09:14
195;650;65;738.57;162.34;2019-02-25T16:09:15
196;650;65;687.16;182.21;2019-02-25T16:09:16
197;650;65;671.98;162.34;2019-02-25T16:09:17
198;650;65;719.16;162.34;2019-02-25T16:09:18
199;650;65;719.16;182.21;2019-02-25T16:09:19
200;650;65;669.62;162.34;2019-02-25T16:09:20
201;650;65;662.38;182.21;2019-02-25T16:09:21
202;650;65;659.08;162.34;2019-02-25T16:09:22
203;650;65;667.37;162.34;2019-02-25T16:09:23
204;650;65;646.09;182.21;2019-02-25T16:09:24
205;650;65;686.56;162.34;2019-02-25T16:09:25
206;650;65;680.54;162.34;2019-02-25T16:09:26
207;650;65;667.2;182.21;2019-02-25T16:09:27
208;650;65;712.53;162.34;2019-02-25T16:09:28
209;650;65;733.69;182.21;2019-02-25T16:09:29
210;650;65;728.56;162.34;2019-02-25T16:09:30
211;650;65;697.1;162.34;2019-02-25T16:09:31
212;650;65;683.11;182.21;2019-02-25T16:09:32
213;650;65;641.53;162.34;2019-02-25T16:09:33
214;650;65;664.45;182.21;2019-02-25T16:09:34
215;650;65;681.23;162.34;2019-02-25T16:09:35
216;650;65;663.46;162.34;2019-02-25T16:09:36
217;650;65;681.23;182.21;2019-02-25T16:09:37
218;650;65;635.29;162.34;2019-02-25T16:09:38
219;650;65;687.77;162.34;2019-02-25T16:09:39
220;650;65;664.62;182.21;2019-02-25T16:09:40
221;650;65;664.79;162.34;2019-02-25T16:09:41
222;650;65;665.28;182.21;2019-02-25T16:09:42
223;650;65;665.28;162.34;2019-02-25T16:09:43
224;650;65;683.2;162.34;2019-02-25T16:09:44
225;650;65;704.81;182.21;2019-02-25T16:09:45
226;650;65;711.63;162.34;2019-02-25T16:09:46
227;650;65;739.71;182.21;2019-02-25T16:09:47
228;650;65;694.91;162.34;2019-02-25T16:09:48
229;650;65;715.7;162.34;2019-02-25T16:09:49
230;650;65;652.87;182.21;2019-02-25T16:09:50
231;650;65;665.95;162.34;2019-02-25T16:09:51
232;650;65;685.78;182.21;2019-02-25T16:09:52
233;650;65;745.22;162.34;2019-02-25T16:09:53
234;650;65;661.64;162.34;2019-02-25T16:09:54
235;650;65;728;182.21;2019-02-25T16:09:55
236;650;65;725.32;162.34;2019-02-25T16:09:56
237;650;65;693.07;182.21;2019-02-25T16:09:57
238;650;65;703.65;162.34;2019-02-25T16:09:58
239;650;65;706.24;162.34;2019-02-25T16:09:59
240;650;65;730.32;182.21;2019-02-25T16:10:00
241;650;65;720.9;162.34;2019-02-25T16:10:01
242;650;65;734.53;162.34;2019-02-25T16:10:02
243;650;65;706.78;182.21;2019-02-25T16:10:03
244;650;65;743.02;162.34;2019-02-25T16:10:04
245;650;65;743.02;182.21;2019-02-25T16:10:05
246;650;65;727.54;162.34;2019-02-25T16:10:06
247;650;65;685.09;162.34;2019-02-25T16:10:07
248;650;65;724.67;182.21;2019-02-25T16:10:08
249;650;65;680.8;162.34;2019-02-25T16:10:09
250;650;65;728.74;162.34;2019-02-25T16:10:10
251;650;65;690.89;182.21;2019-02-25T16:10:11
252;650;65;711.63;162.34;2019-02-25T16:10:12
253;650;65;698.6;182.21;2019-02-25T16:10:13
254;650;65;717.7;162.34;2019-02-25T16:10:14
255;650;65;666.37;162.34;2019-02-25T16:10:15
256;650;65;725.87;182.21;2019-02-25T16:10:16
257;650;65;674.93;162.34;2019-02-25T16:10:17
258;650;65;741.79;162.34;2019-02-25T16:10:18
259;650;65;738;182.21;2019-02-25T16:10:19
260;650;65;718.07;162.34;2019-02-25T16:10:20
261;650;65;744.36;182.21;2019-02-25T16:10:21
262;650;65;710.09;162.34;2019-02-25T16:10:22
263;650;65;720.81;162.34;2019-02-25T16:10:23
264;650;65;723.38;182.21;2019-02-25T16:10:24
265;650;65;711.72;162.34;2019-02-25T16:10:25
266;650;65;711.72;182.21;2019-02-25T16:10:26
267;650;65;754.83;162.34;2019-02-25T16:10:27
268;650;65;658.59;162.34;2019-02-25T16:10:28
269;650;65;688.37;182.21;2019-02-25T16:10:29
270;650;65;729.58;162.34;2019-02-25T16:10:30
271;650;65;765.49;162.34;2019-02-25T16:10:31
272;650;65;764.7;182.21;2019-02-25T16:10:32
273;650;65;716.7;162.34;2019-02-25T16:10:33
274;650;65;737.53;182.21;2019-02-25T16:10:34
275;650;65;683.28;162.34;2019-02-25T16:10:35
276;650;65;741.13;162.34;2019-02-25T16:10:36
277;650;65;694.91;182.21;2019-02-25T16:10:37
278;650;65;742.45;162.34;2019-02-25T16:10:38
279;650;65;722;182.21;2019-02-25T16:10:39
280;650;65;680.63;162.34;2019-02-25T16:10:40
281;650;65;687.33;162.34;2019-02-25T16:10:41
282;650;65;752.89;182.21;2019-02-25T16:10:42
283;650;65;667.62;162.34;2019-02-25T16:10:43
284;650;65;705.08;182.21;2019-02-25T16:10:44
285;650;65;735.65;162.34;2019-02-25T16:10:45
286;650;65;675.52;162.34;2019-02-25T16:10:46
287;650;65;712.35;182.21;2019-02-25T16:10:47
288;650;65;702.41;162.34;2019-02-25T16:10:48
289;650;65;702.41;162.34;2019-02-25T16:10:49
290;650;65;742.26;182.21;2019-02-25T16:10:50
291;650;65;733.96;162.34;2019-02-25T16:10:51
292;650;65;741.22;162.34;2019-02-25T16:10:52
293;650;65;745.12;182.21;2019-02-25T16:10:53
294;650;65;743.02;162.34;2019-02-25T16:10:54
295;650;65;670.71;162.34;2019-02-25T16:10:55
296;650;65;736.22;182.21;2019-02-25T16:10:56
297;650;65;720.53;162.34;2019-02-25T16:10:57
298;650;65;750.67;182.21;2019-02-25T16:10:58
299;650;65;760.18;162.34;2019-02-25T16:10:59
300;650;65;743.79;162.34;2019-02-25T16:11:00
301;650;65;726.52;182.21;2019-02-25T16:11:01
302;650;65;742.64;162.34;2019-02-25T16:11:02
303;650;65;759.4;182.21;2019-02-25T16:11:03
304;650;65;723.66;162.34;2019-02-25T16:11:04
305;650;65;725.96;162.34;2019-02-25T16:11:05
306;650;65;678.49;182.21;2019-02-25T16:11:06
307;650;65;688.72;162.34;2019-02-25T16:11:07
308;650;65;701.08;182.21;2019-02-25T16:11:08
309;650;65;746.74;162.34;2019-02-25T16:11:09
310;650;65;716.43;162.34;2019-02-25T16:11:10
311;650;65;734.34;182.21;2019-02-25T16:11:11
312;650;65;708.03;162.34;2019-02-25T16:11:12
313;650;65;708.03;182.21;2019-02-25T16:11:13
314;650;65;726.61;162.34;2019-02-25T16:11:14
315;650;65;718.98;162.34;2019-02-25T16:11:15
316;650;65;746.84;182.21;2019-02-25T16:11:16
317;650;65;752.51;162.34;2019-02-25T16:11:17
318;650;65;750.2;162.34;2019-02-25T16:11:18
319;650;65;754.05;182.21;2019-02-25T16:11:19
320;650;65;670.97;162.34;2019-02-25T16:11:20
321;650;65;715.52;182.21;2019-02-25T16:11:21
322;650;65;688.98;162.34;2019-02-25T16:11:22
323;650;65;764.89;162.34;2019-02-25T16:11:23
324;650;65;708.75;182.21;2019-02-25T16:11:24
325;650;65;789.8;162.34;2019-02-25T16:11:25
326;650;65;680.2;162.34;2019-02-25T16:11:26
327;650;65;731.72;182.21;2019-02-25T16:11:27
328;650;65;715.61;162.34;2019-02-25T16:11:28
329;650;65;709.37;162.34;2019-02-25T16:11:29
330;650;65;722.92;182.21;2019-02-25T16:11:30
331;650;65;667.95;162.34;2019-02-25T16:11:31
332;650;65;697.02;162.34;2019-02-25T16:11:32
333;650;65;723.2;182.21;2019-02-25T16:11:33
334;650;65;723.2;182.21;2019-02-25T16:11:34
335;650;65;704.81;162.34;2019-02-25T16:11:35
336;650;65;748.56;182.21;2019-02-25T16:11:36
337;650;65;693.86;162.34;2019-02-25T16:11:37
338;650;65;681.22;162.34;2019-02-25T16:11:38
339;650;65;704.1;182.21;2019-02-25T16:11:39
340;650;65;750.58;162.34;2019-02-25T16:11:40
341;650;65;789.8;182.21;2019-02-25T16:11:41
342;650;65;743.97;162.34;2019-02-25T16:11:42
343;650;65;680.46;182.21;2019-02-25T16:11:43
344;650;65;749.23;162.34;2019-02-25T16:11:44
345;650;65;700.37;162.34;2019-02-25T16:11:45
346;650;65;722.92;182.21;2019-02-25T16:11:46
347;650;65;676.54;162.34;2019-02-25T16:11:47
348;650;65;740.84;162.34;2019-02-25T16:11:48
349;650;65;721.36;182.21;2019-02-25T16:11:49
350;650;65;738.38;162.34;2019-02-25T16:11:50
351;650;65;729.86;162.34;2019-02-25T16:11:51
352;650;65;736.4;182.21;2019-02-25T16:11:52
353;650;65;749.43;162.34;2019-02-25T16:11:53
354;650;65;679.77;162.34;2019-02-25T16:11:54
355;650;65;761.55;182.21;2019-02-25T16:11:55
356;650;65;686.38;182.21;2019-02-25T16:11:56
357;650;65;686.38;162.34;2019-02-25T16:11:57
358;650;65;708.83;182.21;2019-02-25T16:11:58
359;650;65;770.53;162.34;2019-02-25T16:11:59
360;650;65;784.09;162.34;2019-02-25T16:12:00
361;650;65;736.97;182.21;2019-02-25T16:12:01
362;650;65;685.52;162.34;2019-02-25T16:12:02
363;650;65;779.44;162.34;2019-02-25T16:12:03
364;650;65;718.43;182.21;2019-02-25T16:12:04
365;650;65;741.31;162.34;2019-02-25T16:12:05
366;650;65;718.43;182.21;2019-02-25T16:12:06
367;650;65;738.29;162.34;2019-02-25T16:12:07
368;650;65;706.68;162.34;2019-02-25T16:12:08
369;650;65;700.63;182.21;2019-02-25T16:12:09
370;650;65;730.6;162.34;2019-02-25T16:12:10
371;650;65;695.7;162.34;2019-02-25T16:12:11
372;650;65;701.7;182.21;2019-02-25T16:12:12
373;650;65;688.46;162.34;2019-02-25T16:12:13
374;650;65;742.07;162.34;2019-02-25T16:12:14
375;650;65;709.55;182.21;2019-02-25T16:12:15
376;650;65;738.19;162.34;2019-02-25T16:12:16
377;650;65;691.59;162.34;2019-02-25T16:12:17
378;650;65;721.17;162.34;2019-02-25T16:12:18
379;650;65;731.53;162.34;2019-02-25T16:12:19
380;650;65;731.53;182.21;2019-02-25T16:12:20
381;650;65;676.2;162.34;2019-02-25T16:12:21
382;650;65;704.54;162.34;2019-02-25T16:12:22
383;650;65;711.45;182.21;2019-02-25T16:12:23
384;650;65;745.98;162.34;2019-02-25T16:12:24
385;650;65;714.52;182.21;2019-02-25T16:12:25
386;650;65;740.37;162.34;2019-02-25T16:12:26
387;650;65;679;162.34;2019-02-25T16:12:27
388;650;65;697.37;182.21;2019-02-25T16:12:28
389;650;65;706.15;162.34;2019-02-25T16:12:29
390;650;65;714.61;162.34;2019-02-25T16:12:30
391;650;65;730.6;182.21;2019-02-25T16:12:31
392;650;65;670.04;162.34;2019-02-25T16:12:32
393;650;65;714.07;182.21;2019-02-25T16:12:33
394;650;65;695.35;162.34;2019-02-25T16:12:34
395;650;65;702.85;182.21;2019-02-25T16:12:35
396;650;65;738.19;162.34;2019-02-25T16:12:36
397;650;65;673.49;182.21;2019-02-25T16:12:37
398;650;65;710;162.34;2019-02-25T16:12:38
399;650;65;714.7;162.34;2019-02-25T16:12:39
400;650;65;698.78;182.21;2019-02-25T16:12:40
401;650;65;686.12;162.34;2019-02-25T16:12:41
402;650;65;737.91;162.34;2019-02-25T16:12:42
403;650;65;731.91;182.21;2019-02-25T16:12:43
404;650;65;732.28;162.34;2019-02-25T16:12:44
405;650;65;732.28;162.34;2019-02-25T16:12:45
406;650;65;681.31;182.21;2019-02-25T16:12:46
407;650;65;740.74;162.34;2019-02-25T16:12:47
408;650;65;705.34;162.34;2019-02-25T16:12:48
409;650;65;748.47;182.21;2019-02-25T16:12:49
410;650;65;712.08;162.34;2019-02-25T16:12:50
411;650;65;773.42;182.21;2019-02-25T16:12:51
412;650;65;754.54;162.34;2019-02-25T16:12:52
413;650;65;723.01;162.34;2019-02-25T16:12:53
414;650;65;775.62;182.21;2019-02-25T16:12:54
415;650;65;742.55;162.34;2019-02-25T16:12:55
416;650;65;759.6;162.34;2019-02-25T16:12:56
417;650;65;764.79;182.21;2019-02-25T16:12:57
418;650;65;748.18;162.34;2019-02-25T16:12:58
419;650;65;760.47;162.34;2019-02-25T16:12:59
420;650;65;732.84;182.21;2019-02-25T16:13:00
421;650;65;764.69;162.34;2019-02-25T16:13:01
422;650;65;739.8;182.21;2019-02-25T16:13:02
423;650;65;773.02;162.34;2019-02-25T16:13:03
424;650;65;762.34;162.34;2019-02-25T16:13:04
425;650;65;737.16;182.21;2019-02-25T16:13:05
426;650;65;693.51;162.34;2019-02-25T16:13:06
427;650;65;703.83;162.34;2019-02-25T16:13:07
428;650;65;759.01;182.21;2019-02-25T16:13:08
429;650;65;759.01;162.34;2019-02-25T16:13:09
430;650;65;714.79;182.21;2019-02-25T16:13:10
431;650;65;772.92;162.34;2019-02-25T16:13:11
432;650;65;701.08;162.34;2019-02-25T16:13:12
433;650;65;708.39;182.21;2019-02-25T16:13:13
434;650;65;723.93;162.34;2019-02-25T16:13:14
435;650;65;748.37;182.21;2019-02-25T16:13:15
436;650;65;721.91;162.34;2019-02-25T16:13:16
437;650;65;776.62;162.34;2019-02-25T16:13:17
438;650;65;784.5;182.21;2019-02-25T16:13:18
439;650;65;730.51;162.34;2019-02-25T16:13:19
440;650;65;685.43;162.34;2019-02-25T16:13:20
441;650;65;743.02;182.21;2019-02-25T16:13:21
442;650;65;733.12;162.34;2019-02-25T16:13:22
443;650;65;723.38;162.34;2019-02-25T16:13:23
444;650;65;712.08;182.21;2019-02-25T16:13:24
445;650;65;710.54;162.34;2019-02-25T16:13:25
446;650;65;692.63;182.21;2019-02-25T16:13:26
447;650;65;719.71;162.34;2019-02-25T16:13:27
448;650;65;716.24;162.34;2019-02-25T16:13:28
449;650;65;715.7;182.21;2019-02-25T16:13:29
450;650;65;723.93;162.34;2019-02-25T16:13:30
451;650;65;697.89;162.34;2019-02-25T16:13:31
452;650;65;697.89;182.21;2019-02-25T16:13:32
453;650;65;737.44;162.34;2019-02-25T16:13:33
454;650;65;719.71;182.21;2019-02-25T16:13:34
455;650;65;719.34;162.34;2019-02-25T16:13:35
456;650;65;740.74;162.34;2019-02-25T16:13:36
457;650;65;717.61;182.21;2019-02-25T16:13:37
458;650;65;733.03;162.34;2019-02-25T16:13:38
459;650;65;718.07;162.34;2019-02-25T16:13:39
460;650;65;731.44;182.21;2019-02-25T16:13:40
461;650;65;776.12;162.34;2019-02-25T16:13:41
462;650;65;760.48;162.34;2019-02-25T16:13:42
463;650;65;743.59;182.21;2019-02-25T16:13:43
464;650;65;786.02;162.34;2019-02-25T16:13:44
465;650;65;784.8;162.34;2019-02-25T16:13:45
466;650;65;749.33;182.21;2019-02-25T16:13:46
467;650;65;752.8;162.34;2019-02-25T16:13:47
468;650;65;779.84;162.34;2019-02-25T16:13:48
469;650;65;704.1;182.21;2019-02-25T16:13:49
470;650;65;742.45;162.34;2019-02-25T16:13:50
471;650;65;756.09;182.21;2019-02-25T16:13:51
472;650;65;720.9;162.34;2019-02-25T16:13:52
473;650;65;753.57;162.34;2019-02-25T16:13:53
474;650;65;693.16;182.21;2019-02-25T16:13:54
475;650;65;770.03;162.34;2019-02-25T16:13:55
476;650;65;770.03;162.34;2019-02-25T16:13:56
477;650;65;755.22;182.21;2019-02-25T16:13:57
478;650;65;780.14;162.34;2019-02-25T16:13:58
479;650;65;707.22;182.21;2019-02-25T16:13:59
480;800;65;676.62;162.34;2019-02-25T16:14:00
481;800;65;761.45;162.34;2019-02-25T16:14:01
482;800;65;692.72;182.21;2019-02-25T16:14:02
483;800;65;728.74;162.34;2019-02-25T16:14:03
484;800;65;734.43;162.34;2019-02-25T16:14:04
485;800;65;706.24;182.21;2019-02-25T16:14:05
486;800;65;689.24;162.34;2019-02-25T16:14:06
487;800;65;751.45;162.34;2019-02-25T16:14:07
488;800;65;775.32;182.21;2019-02-25T16:14:08
489;800;65;736.12;162.34;2019-02-25T16:14:09
490;800;65;787.24;162.34;2019-02-25T16:14:10
491;800;65;705.08;182.21;2019-02-25T16:14:11
492;800;65;694.12;162.34;2019-02-25T16:14:12
493;800;65;686.99;182.21;2019-02-25T16:14:13
494;800;65;715.97;162.34;2019-02-25T16:14:14
495;800;65;706.68;162.34;2019-02-25T16:14:15
496;800;65;705.88;182.21;2019-02-25T16:14:16
497;800;65;763.32;162.34;2019-02-25T16:14:17
498;800;65;736.87;162.34;2019-02-25T16:14:18
499;800;65;727.07;182.21;2019-02-25T16:14:19
500;800;65;709.28;162.34;2019-02-25T16:14:20
501;800;65;709.28;182.21;2019-02-25T16:14:21
502;800;65;734.9;162.34;2019-02-25T16:14:22
503;800;65;757.35;162.34;2019-02-25T16:14:23
504;800;65;754.64;182.21;2019-02-25T16:14:24
505;800;65;729.95;162.34;2019-02-25T16:14:25
506;800;65;693.24;162.34;2019-02-25T16:14:26
507;800;65;733.21;162.34;2019-02-25T16:14:27
508;800;65;737.72;182.21;2019-02-25T16:14:28
509;800;65;731.91;162.34;2019-02-25T16:14:29
510;800;65;710.45;182.21;2019-02-25T16:14:30
511;800;65;645.69;162.34;2019-02-25T16:14:31
512;800;65;645.76;162.34;2019-02-25T16:14:32
513;800;65;635.6;162.34;2019-02-25T16:14:33
514;800;65;633.01;182.21;2019-02-25T16:14:34
515;800;65;648.98;162.34;2019-02-25T16:14:35
516;800;65;614.1;182.21;2019-02-25T16:14:36
517;800;65;634.81;162.34;2019-02-25T16:14:37
518;800;65;625.08;162.34;2019-02-25T16:14:38
